,Unnamed: 0,Incident_Num,Incident_Type,Precinct,Sector,Beat,Officer_ID,Subject_ID,Subject_Race,Subject_Gender,date,count,race_weights,pop,weight_count
10371,10895,54110,1,4212 WINSLOW PL N,NORA,B,1685,22678,White,Male,2020-03-03 04:00:00,1.0,0.68,512.499,0.0019512233194601354
10372,10896,53761,1,3201 20 AV W,WILLIAM,Q,1735,22594,White,Male,2020-02-23 04:07:00,1.0,0.68,512.499,0.0019512233194601354
10373,10897,53814,1,2301 4 AV,WILLIAM,D,1750,22610,White,Male,2020-02-25 03:00:00,1.0,0.68,512.499,0.0019512233194601354
10374,10898,53849,1,2301 4 AV,WILLIAM,D,5140,22610,White,Male,2020-02-25 03:07:00,1.0,0.68,512.499,0.0019512233194601354
10375,10899,53851,1,509 3 AV,WILLIAM,K,5296,17558,Black or African American,Male,2020-02-25 19:50:00,1.0,0.07,52.757,0.018954830638588244
10376,10900,53852,1,318 2 AV EXTENSION S,WILLIAM,K,1473,17558,Black or African American,Male,2020-02-25 19:34:00,1.0,0.07,52.757,0.018954830638588244
10377,10901,53853,1,318 2 AV EXTENSION S,WILLIAM,K,2191,17558,Black or African American,Male,2020-02-25 19:34:00,1.0,0.07,52.757,0.018954830638588244
10378,10902,53854,1,318 2 AV EXTENSION S,WILLIAM,K,1738,17558,Black or African American,Male,2020-02-25 20:00:00,1.0,0.07,52.757,0.018954830638588244
10379,10903,53985,1,8300 WABASH AV S,SAM,S,1235,13618,Black or African American,Male,2020-02-28 20:55:00,1.0,0.07,52.757,0.018954830638588244
10380,10904,54132,1,939 N 90 ST,NORA,N,2165,22689,White,Male,2020-03-03 19:11:00,1.0,0.68,512.499,0.0019512233194601354
10382,10907,54030,1,4109 S PERRY ST,SAM,S,4744,22587,Nat Hawaiian/Oth Pac Islander,Female,2020-02-27 07:33:00,1.0,0.003,2.261,0.44228217602830605
10383,10908,54086,1,2208 15 AV W,WILLIAM,Q,2448,22674,White,Female,2020-03-02 16:00:00,1.0,0.68,512.499,0.0019512233194601354
10384,10909,54087,1,2208 15 AV W,WILLIAM,Q,2359,22674,White,Female,2020-03-02 15:50:00,1.0,0.68,512.499,0.0019512233194601354
10385,10910,54088,1,2208 15 AV W,WILLIAM,Q,5307,22675,White,Female,2020-03-02 16:07:00,1.0,0.68,512.499,0.0019512233194601354
10386,10914,53574,1,6727 RAINIER AV S,SAM,S,1777,2302,Black or African American,Male,2020-02-18 00:00:00,1.0,0.07,52.757,0.018954830638588244
10387,10915,53576,1,6727 RAINIER AV S,SAM,S,5157,20782,Black or African American,Male,2020-02-18 06:00:00,1.0,0.07,52.757,0.018954830638588244
10388,10916,53580,1,6727 RAINIER AV S,SAM,S,1425,2302,Black or African American,Male,2020-02-18 04:25:00,1.0,0.07,52.757,0.018954830638588244
10389,10917,53581,1,6727 RAINIER AV S,SAM,S,1692,20782,Black or African American,Male,2020-02-18 06:01:00,1.0,0.07,52.757,0.018954830638588244
10390,10918,53582,1,6727 RAINIER AV S,SAM,S,1668,2302,Black or African American,Male,2020-02-18 04:33:00,1.0,0.07,52.757,0.018954830638588244
10391,10919,53760,1,800 S JACKSON ST,WILLIAM,K,5267,22593,White,Male,2020-02-23 06:43:00,1.0,0.68,512.499,0.0019512233194601354
10393,10921,53883,1,S DEARBORN ST / I5,WILLIAM,K,2358,22626,White,Male,2020-02-26 13:00:00,1.0,0.68,512.499,0.0019512233194601354
10394,10922,53990,1,400 BROAD ST,WILLIAM,Q,1881,22654,Black or African American,Male,2020-02-29 01:38:00,1.0,0.07,52.757,0.018954830638588244
10395,10923,54105,1,1207 S JACKSON ST,WILLIAM,K,5114,22677,Asian,Male,2020-03-03 05:00:00,1.0,0.151,113.805,0.008786960151135713
10398,10926,54120,1,1819 N 135 ST,NORA,N,736,22685,Black or African American,Male,2020-03-03 13:30:00,1.0,0.07,52.757,0.018954830638588244
10399,10927,54121,1,1819 N 135 ST,NORA,N,1588,22685,Black or African American,Male,2020-03-03 13:20:00,1.0,0.07,52.757,0.018954830638588244
10400,10928,54122,1,1819 N 135 ST,NORA,N,1551,22685,Black or African American,Male,2020-03-03 13:30:00,1.0,0.07,52.757,0.018954830638588244
10403,10931,54239,1,6500 AURORA AV N,NORA,J,2146,22717,White,Male,2020-03-07 22:37:00,1.0,0.68,512.499,0.0019512233194601354
10404,10932,54240,1,6500 AURORA AV N,NORA,J,2165,22717,White,Male,2020-03-07 22:37:00,1.0,0.68,512.499,0.0019512233194601354
10405,10933,54274,1,11616 AURORA AV N,NORA,N,1248,21530,White,Male,2020-03-09 14:02:00,1.0,0.68,512.499,0.0019512233194601354
10406,10934,52585,2,2209 1 AV,WILLIAM,D,2102,17761,White,Male,2020-01-15 01:45:00,1.0,0.68,512.499,0.0019512233194601354
10407,10935,52586,2,2209 1 AV,WILLIAM,D,1819,17761,White,Male,2020-01-15 01:45:00,1.0,0.68,512.499,0.0019512233194601354
10409,10937,53633,2,2118 DEXTER AV N,WILLIAM,D,1248,22534,White,Male,2020-02-19 13:42:00,1.0,0.68,512.499,0.0019512233194601354
10410,10938,54116,1,2118 DEXTER AV N,WILLIAM,D,2156,22534,White,Male,2020-02-19 13:42:00,1.0,0.68,512.499,0.0019512233194601354
10411,10939,53634,1,2100 DEXTER AV N,WILLIAM,D,634,22534,White,Male,2020-02-19 13:50:00,1.0,0.68,512.499,0.0019512233194601354
10412,10940,53625,1,2100 DEXTER AV N,WILLIAM,D,5091,22534,White,Male,2020-02-19 13:43:00,1.0,0.68,512.499,0.0019512233194601354
10413,10941,53624,1,2100 DEXTER WY N,WILLIAM,D,2175,22534,White,Male,2020-02-19 13:31:00,1.0,0.68,512.499,0.0019512233194601354
10415,10943,53714,1,RAINIER AV S / S ROSE ST,SAM,S,4836,22278,Black or African American,Male,2020-02-21 03:08:00,1.0,0.07,52.757,0.018954830638588244
10418,10947,54313,1,4500 7 AV NE,NORA,U,2103,22743,White,Female,2020-03-10 18:45:00,1.0,0.68,512.499,0.0019512233194601354
10420,10949,54361,1,8700 EVANSTON AV N,NORA,J,1665,22746,Hispanic or Latino,Male,2020-03-11 14:27:00,1.0,0.066,49.743,0.020103331121966907
10421,10950,54417,1,4401 4 AV S,SAM,O,5266,22758,White,Male,2020-03-13 06:27:00,1.0,0.68,512.499,0.0019512233194601354
10422,10951,53206,2,7001 RAINIER AV S,SAM,S,1692,22278,Black or African American,Male,2020-02-02 05:20:00,1.0,0.07,52.757,0.018954830638588244
10423,10952,53202,2,4800 S FRONTENAC ST,SAM,S,1777,22278,Black or African American,Male,2020-02-05 05:13:00,1.0,0.07,52.757,0.018954830638588244
10424,10953,53212,2,7001 RAINIER AV S,SAM,S,1425,22278,Black or African American,Male,2020-02-05 05:13:00,1.0,0.07,52.757,0.018954830638588244
10425,10954,54276,1,7400 SAND POINT WY NE,NORA,U,704,22725,Asian,Male,2020-03-09 14:00:00,1.0,0.151,113.805,0.008786960151135713
10427,10956,54279,1,7000 LAKE SHORE DR NE,NORA,U,1572,22725,Asian,Male,2020-03-09 15:10:00,1.0,0.151,113.805,0.008786960151135713
10432,10961,52744,2,1483 ALASKAN WY,WILLIAM,M,2191,22255,White,Male,2020-01-21 11:40:00,1.0,0.68,512.499,0.0019512233194601354
10433,10962,52754,2,1483 ALASKAN WY,WILLIAM,M,2017,22255,White,Male,2020-01-21 11:44:00,1.0,0.68,512.499,0.0019512233194601354
10437,10966,54527,1,13280 LINDEN AV N,NORA,N,1865,22806,White,Male,2020-03-18 21:16:00,1.0,0.68,512.499,0.0019512233194601354
10438,10967,53332,2,1600 W DRAVUS ST,WILLIAM,Q,195,22415,Black or African American,Male,2020-02-09 05:00:00,1.0,0.07,52.757,0.018954830638588244
10439,10968,53321,2,1600 W DRAVUS ST,WILLIAM,Q,2298,22415,Black or African American,Male,2020-02-09 04:30:00,1.0,0.07,52.757,0.018954830638588244
10440,10969,53314,2,1600 W DRAVUS ST,WILLIAM,Q,2182,22415,Black or African American,Male,2020-02-09 04:55:00,1.0,0.07,52.757,0.018954830638588244
10441,10970,53699,1,RAINIER AV S / S ROSE ST,SAM,S,5087,22278,Black or African American,Male,2020-02-21 03:37:00,1.0,0.07,52.757,0.018954830638588244
10442,10971,53740,1,2801 WESTERN AV,WILLIAM,D,1604,22582,White,Male,2020-02-21 20:13:00,1.0,0.68,512.499,0.0019512233194601354
10443,10972,53742,1,2801 WESTERN AV,WILLIAM,D,1738,22582,White,Male,2020-02-21 20:30:00,1.0,0.68,512.499,0.0019512233194601354
10444,10973,53743,1,2801 WESTERN AV,WILLIAM,D,5114,22582,White,Male,2020-02-21 20:28:00,1.0,0.68,512.499,0.0019512233194601354
10445,10974,54456,1,1519 12 AV,EDWARD,E,2343,22773,Black or African American,Female,2020-03-15 23:00:00,1.0,0.07,52.757,0.018954830638588244
10446,10975,54573,1,3800 S OTHELLO ST,SAM,S,1763,22834,Black or African American,Male,2020-03-20 17:09:00,1.0,0.07,52.757,0.018954830638588244
10447,10976,54406,1,509 3 AV,WILLIAM,K,5020,22754,White,Female,2020-03-12 20:00:00,1.0,0.68,512.499,0.0019512233194601354
10448,10977,54407,1,509 3 AV,WILLIAM,K,1750,22754,White,Female,2020-03-12 20:00:00,1.0,0.68,512.499,0.0019512233194601354
10449,10978,54409,1,509 3 AV,WILLIAM,K,5112,22754,White,Female,2020-03-12 20:00:00,1.0,0.68,512.499,0.0019512233194601354
10450,10979,54436,1,509 3 AV,WILLIAM,K,5061,22754,White,Female,2020-03-13 19:50:00,1.0,0.68,512.499,0.0019512233194601354
10451,10980,54453,1,1415 NE 43 ST,NORA,U,1792,14479,Black or African American,Male,2020-03-15 18:20:00,1.0,0.07,52.757,0.018954830638588244
10452,10981,54523,1,315 NW 65 ST,NORA,B,1221,22805,White,Male,2020-03-18 20:24:00,1.0,0.68,512.499,0.0019512233194601354
10453,10982,54524,1,315 NW 65 ST,NORA,B,1611,22805,White,Male,2020-03-18 20:24:00,1.0,0.68,512.499,0.0019512233194601354
10454,10983,54525,1,315 NW 65 ST,NORA,B,2188,22805,White,Male,2020-03-18 20:33:00,1.0,0.68,512.499,0.0019512233194601354
10455,10984,54555,1,11500 15 AV NE,NORA,L,1805,22821,Black or African American,Male,2020-03-19 19:45:00,1.0,0.07,52.757,0.018954830638588244
10456,10985,54490,1,200 UNIVERSITY ST,WILLIAM,M,5019,18449,Black or African American,Female,2020-03-16 20:36:00,1.0,0.07,52.757,0.018954830638588244
10457,10986,54559,1,300 4 AV S,WILLIAM,K,1604,22823,Black or African American,Male,2020-03-19 22:13:00,1.0,0.07,52.757,0.018954830638588244
10458,10987,54572,1,810 VIRGINIA ST,WILLIAM,D,5687,22833,Black or African American,Female,2020-03-20 12:22:00,1.0,0.07,52.757,0.018954830638588244
10460,10989,54401,1,111 CEDAR ST,WILLIAM,D,1155,22752,White,Male,2020-03-12 22:45:00,1.0,0.68,512.499,0.0019512233194601354
10461,10990,54402,1,111 CEDAR ST,WILLIAM,D,5255,22752,White,Male,2020-03-12 22:30:00,1.0,0.68,512.499,0.0019512233194601354
10462,10991,54403,1,111 CEDAR ST,WILLIAM,D,5296,22752,White,Male,2020-03-12 22:43:00,1.0,0.68,512.499,0.0019512233194601354
10463,10992,54405,1,111 CEDAR ST,WILLIAM,D,5017,22752,White,Male,2020-03-12 22:43:00,1.0,0.68,512.499,0.0019512233194601354
10465,10994,54540,1,615 JOHN ST,WILLIAM,Q,1861,22817,Black or African American,Female,2020-03-19 09:29:00,1.0,0.07,52.757,0.018954830638588244
10466,10995,53937,1,1425 BROADWAY,EDWARD,E,1884,22639,Asian,Not Specified,2020-02-27 14:10:00,1.0,0.151,113.805,0.008786960151135713
10467,10996,53943,1,1401 BROADWAY,EDWARD,E,1874,22639,Asian,Not Specified,2020-02-27 14:05:00,1.0,0.151,113.805,0.008786960151135713
10468,10997,54488,1,2121 26 AV S,SAM,R,2451,22787,White,Male,2020-03-13 01:48:00,1.0,0.68,512.499,0.0019512233194601354
10470,10999,54587,1,301 JAMES ST,WILLIAM,K,4761,22844,Asian,Not Specified,2020-03-22 01:05:00,1.0,0.151,113.805,0.008786960151135713
10471,11000,54588,1,301 JAMES ST,WILLIAM,K,5020,22845,Asian,Not Specified,2020-03-22 01:05:00,1.0,0.151,113.805,0.008786960151135713
10472,11001,54589,1,301 JAMES ST,WILLIAM,K,5158,22844,Asian,Not Specified,2020-03-22 01:05:00,1.0,0.151,113.805,0.008786960151135713
10473,11002,53529,1,8498 SEAVIEW PL NW,NORA,J,828,22465,White,Male,2020-02-15 16:29:00,1.0,0.68,512.499,0.0019512233194601354
10474,11003,53530,1,8498 SEAVIEW PL NW,NORA,J,1583,22465,White,Male,2020-02-15 16:06:00,1.0,0.68,512.499,0.0019512233194601354
10475,11004,53531,1,8498 SEAVIEW PL NW,NORA,J,1852,22465,White,Male,2020-02-15 16:28:00,1.0,0.68,512.499,0.0019512233194601354
10476,11005,53532,1,8498 SEAVIEW PL NW,NORA,J,2447,22465,White,Male,2020-02-15 16:30:00,1.0,0.68,512.499,0.0019512233194601354
10481,11010,53038,1,400 PIKE ST,WILLIAM,M,1785,8632,Black or African American,Male,2020-01-29 20:20:00,1.0,0.07,52.757,0.018954830638588244
10482,11011,53039,1,400 PIKE ST,WILLIAM,M,2175,8632,Black or African American,Male,2020-01-29 20:20:00,1.0,0.07,52.757,0.018954830638588244
10483,11012,54362,1,400 PIKE ST,WILLIAM,M,1637,8632,Black or African American,Male,2020-01-29 20:20:00,1.0,0.07,52.757,0.018954830638588244
10484,11013,54638,1,1719 NE 50 ST,NORA,U,1221,22871,White,Male,2020-03-25 17:04:00,1.0,0.68,512.499,0.0019512233194601354
10485,11014,54639,1,1719 NE 50 ST,NORA,U,1665,22871,White,Male,2020-03-25 17:09:00,1.0,0.68,512.499,0.0019512233194601354
10486,11015,54640,1,1719 NE 50 ST,NORA,U,1776,22871,White,Male,2020-03-25 17:04:00,1.0,0.68,512.499,0.0019512233194601354
10487,11017,54566,1,4500 9 AV NW,NORA,B,2399,18358,White,Male,2020-02-13 12:25:00,1.0,0.68,512.499,0.0019512233194601354
10488,11018,53897,2,1521 NW MARKET ST,NORA,B,1618,22632,White,Male,2020-02-22 23:37:00,1.0,0.68,512.499,0.0019512233194601354
10489,11019,53952,2,1500 NW MARKET ST,NORA,B,1833,22642,White,Male,2020-02-22 23:37:00,1.0,0.68,512.499,0.0019512233194601354
10490,11020,53989,2,1521 NW MARKET ST,NORA,B,2313,22642,White,Male,2020-02-22 23:37:00,1.0,0.68,512.499,0.0019512233194601354
10491,11021,54247,2,1521 NW MARKET ST,NORA,B,5263,22642,White,Male,2020-02-27 18:00:00,1.0,0.68,512.499,0.0019512233194601354
10492,11022,52289,2,600 4 AV,WILLIAM,K,1775,5248,White,Male,2020-01-05 11:12:00,1.0,0.68,512.499,0.0019512233194601354
10496,11026,54298,2,2101 N NORTHLAKE WY,NORA,B,932,22693,Black or African American,Male,2020-03-04 13:30:00,1.0,0.07,52.757,0.018954830638588244
10497,11027,54189,2,2101 N NORTHLAKE WY,NORA,B,1134,22693,Black or African American,Male,2020-03-04 21:34:00,1.0,0.07,52.757,0.018954830638588244
10498,11028,54168,2,2101 N NORTHLAKE WY,NORA,B,1229,22693,Black or African American,Male,2020-03-04 13:00:00,1.0,0.07,52.757,0.018954830638588244
10499,11029,54168,2,2101 N NORTHLAKE WY,NORA,B,1229,22732,White,Male,2020-03-04 13:00:00,1.0,0.68,512.499,0.0019512233194601354
10500,11030,53393,1,1100 S KING ST,WILLIAM,K,1546,15228,Asian,Male,2020-02-11 12:09:00,1.0,0.151,113.805,0.008786960151135713
10502,11032,54707,1,13300 STONE AV N,NORA,N,1134,22902,White,Male,2020-03-27 00:30:00,1.0,0.68,512.499,0.0019512233194601354
10503,11033,54682,1,300 NE 103 ST,NORA,L,2399,22893,Black or African American,Male,2020-03-28 15:35:00,1.0,0.07,52.757,0.018954830638588244
10504,11034,54683,1,300 NE 103 ST,NORA,L,2203,22893,Black or African American,Male,2020-03-28 16:15:00,1.0,0.07,52.757,0.018954830638588244
10505,11035,54591,1,3333 GALE PL S,SAM,R,1265,22846,Black or African American,Female,2020-03-22 13:49:00,1.0,0.07,52.757,0.018954830638588244
10506,11036,54591,1,3333 GALE PL S,SAM,R,1265,22847,Black or African American,Male,2020-03-22 13:49:00,1.0,0.07,52.757,0.018954830638588244
10507,11037,54591,1,3333 GALE PL S,SAM,R,1265,22848,Black or African American,Male,2020-03-22 13:49:00,1.0,0.07,52.757,0.018954830638588244
10508,11040,54627,1,425 S JACKSON ST,WILLIAM,K,5297,22865,White,Male,2020-03-24 22:00:00,1.0,0.68,512.499,0.0019512233194601354
10509,11041,54628,1,425 S JACKSON ST,WILLIAM,K,5061,22865,White,Male,2020-03-24 22:00:00,1.0,0.68,512.499,0.0019512233194601354
10510,11042,54680,1,2922 S BRANDON ST,SAM,R,2233,22891,White,Male,2020-02-28 07:09:00,1.0,0.68,512.499,0.0019512233194601354
10512,11047,52903,2,298 YESLER WY,WILLIAM,K,5060,22322,Black or African American,Male,2020-01-14 21:24:00,1.0,0.07,52.757,0.018954830638588244
10515,11050,52759,2,1220 E REMINGTON CT,EDWARD,G,5129,22256,White,Male,2020-01-21 21:18:00,1.0,0.68,512.499,0.0019512233194601354
10516,11051,52756,1,1220 E REMINGTON CT,EDWARD,G,1145,22256,White,Male,2020-01-21 21:18:00,1.0,0.68,512.499,0.0019512233194601354
10520,11055,54777,1,14300 MIDVALE AV N,NORA,N,1248,14947,Black or African American,Male,2020-04-03 15:35:00,1.0,0.07,52.757,0.018954830638588244
10521,11056,54778,1,2812 22 AV W,WILLIAM,Q,1881,22946,White,Male,2020-04-03 02:39:00,1.0,0.68,512.499,0.0019512233194601354
10523,11058,54364,1,3700 S HUDSON ST,SAM,R,4836,22747,White,Male,2020-03-11 20:37:00,1.0,0.68,512.499,0.0019512233194601354
10524,11059,54366,1,3700 S HUDSON ST,SAM,R,1186,22747,White,Male,2020-03-11 20:23:00,1.0,0.68,512.499,0.0019512233194601354
10525,11060,54500,1,37 AV S / S HUDSON ST,SAM,R,5087,22747,White,Male,2020-03-11 20:23:00,1.0,0.68,512.499,0.0019512233194601354
10526,11063,54795,1,13350 LAKE CITY WY NE,NORA,L,2458,22956,White,Male,2020-04-04 23:13:00,1.0,0.68,512.499,0.0019512233194601354
10527,11064,54804,1,1165 EASTLAKE AV E,WILLIAM,D,5060,22960,White,Male,2020-04-06 01:19:00,1.0,0.68,512.499,0.0019512233194601354
10528,11065,54805,1,1165 EASTLAKE AV E,WILLIAM,D,5258,22961,White,Male,2020-04-06 01:26:00,1.0,0.68,512.499,0.0019512233194601354
10529,11066,54806,1,1165 EASTLAKE AV E,WILLIAM,D,1604,22960,White,Male,2020-04-06 01:19:00,1.0,0.68,512.499,0.0019512233194601354
10530,11067,54400,1,6285 AIRPORT WY S,SAM,O,2381,22751,Black or African American,Male,2020-03-12 20:30:00,1.0,0.07,52.757,0.018954830638588244
10531,11068,54408,1,6285 AIRPORT WY S,SAM,O,4759,22751,Black or African American,Male,2020-03-12 20:34:00,1.0,0.07,52.757,0.018954830638588244
10532,11069,54411,1,6285 AIRPORT WY S,SAM,O,5256,22751,Black or African American,Male,2020-03-12 20:34:00,1.0,0.07,52.757,0.018954830638588244
10533,11070,54712,1,4547 RENTON AV S,SAM,R,1540,6764,Asian,Female,2020-03-30 20:52:00,1.0,0.151,113.805,0.008786960151135713
10534,11071,54416,2,2608 NW 59 ST,NORA,B,2131,20172,White,Male,2020-03-13 07:33:00,1.0,0.68,512.499,0.0019512233194601354
10535,11072,54419,2,2608 NW 59 ST,NORA,B,2133,20172,White,Male,2020-03-13 07:33:00,1.0,0.68,512.499,0.0019512233194601354
10536,11073,54420,2,2608 NW 59 ST,NORA,B,5556,20172,White,Male,2020-03-13 07:31:00,1.0,0.68,512.499,0.0019512233194601354
10537,11074,54713,1,170 11 AV,EDWARD,G,2224,22908,White,Female,2020-03-30 20:48:00,1.0,0.68,512.499,0.0019512233194601354
10541,11078,53755,1,4 AV / VIRGINIA ST,WILLIAM,M,2099,22591,Black or African American,Male,2020-02-14 02:06:00,1.0,0.07,52.757,0.018954830638588244
10543,11080,53475,2,4351 S OTHELLO ST,SAM,S,2472,22454,White,Male,2020-02-13 13:51:00,1.0,0.68,512.499,0.0019512233194601354
10544,11081,53476,2,4351 S OTHELLO ST,SAM,S,2173,22454,White,Male,2020-02-13 13:04:00,1.0,0.68,512.499,0.0019512233194601354
10545,11082,53738,2,7533 M L KING JR WY S,SAM,S,2422,22583,Black or African American,Male,2020-02-21 18:05:00,1.0,0.07,52.757,0.018954830638588244
10548,11086,54281,2,5100 S WALLACE ST,SAM,S,1749,22728,Hispanic or Latino,Female,2020-03-09 01:34:00,1.0,0.066,49.743,0.020103331121966907
10549,11087,54747,1,500 QUEEN ANNE AV N,WILLIAM,Q,2448,1124,Black or African American,Male,2020-04-01 17:20:00,1.0,0.07,52.757,0.018954830638588244
10550,11088,54838,1,4 AV S / WELLER ST WW,WILLIAM,K,1738,22986,White,Female,2020-04-08 00:05:00,1.0,0.68,512.499,0.0019512233194601354
10551,11089,54886,1,1907 4 AV S,SAM,O,5087,23006,White,Male,2020-04-11 01:53:00,1.0,0.68,512.499,0.0019512233194601354
10552,11090,54887,1,1900 4 AV S,SAM,O,4836,23006,White,Male,2020-04-11 01:56:00,1.0,0.68,512.499,0.0019512233194601354
10556,11094,54125,1,515 UNION ST,WILLIAM,M,5304,22687,White,Male,2020-03-03 17:30:00,1.0,0.68,512.499,0.0019512233194601354
10557,11095,54131,1,515 UNION ST,WILLIAM,M,2307,22687,White,Male,2020-03-03 17:09:00,1.0,0.68,512.499,0.0019512233194601354
10558,11096,54894,1,9119 50 AV S,SAM,S,1252,23009,Black or African American,Male,2020-04-12 08:48:00,1.0,0.07,52.757,0.018954830638588244
10560,11098,55008,1,1641 BELLEVUE AV,EDWARD,E,1199,2811,White,Male,2020-04-19 03:07:00,1.0,0.68,512.499,0.0019512233194601354
10561,11099,54739,2,6007 M L KING JR WY S,SAM,S,1668,22920,White,Male,2020-03-30 10:25:00,1.0,0.68,512.499,0.0019512233194601354
10562,11100,54732,2,6007 M L KING JR WY S,SAM,S,2474,22920,White,Male,2020-03-30 10:01:00,1.0,0.68,512.499,0.0019512233194601354
10563,11101,54847,1,6021 M L KING JR WY S,SAM,S,784,22931,White,Male,2020-03-30 10:01:00,1.0,0.68,512.499,0.0019512233194601354
10564,11102,54843,1,6021 M L KING JR WY S,SAM,S,5018,22920,White,Male,2020-03-30 10:04:00,1.0,0.68,512.499,0.0019512233194601354
10565,11103,54939,1,3510 MAGNOLIA BV W,WILLIAM,Q,5307,23034,White,Female,2020-04-14 18:34:00,1.0,0.68,512.499,0.0019512233194601354
10566,11104,53975,2,1423 3 AV,WILLIAM,M,1743,22652,Black or African American,Male,2020-02-28 14:15:00,1.0,0.07,52.757,0.018954830638588244
10567,11105,53973,2,1423 3 AV,WILLIAM,M,2183,22652,Black or African American,Male,2020-02-28 14:15:00,1.0,0.07,52.757,0.018954830638588244
10568,11106,53977,2,1423 3 AV,WILLIAM,M,2182,22652,Black or African American,Male,2020-02-28 14:15:00,1.0,0.07,52.757,0.018954830638588244
10569,11107,53980,2,1423 3 AV,WILLIAM,M,2179,22652,Black or African American,Male,2020-02-28 14:23:00,1.0,0.07,52.757,0.018954830638588244
10570,11108,53981,2,1423 3 AV,WILLIAM,M,1760,22652,Black or African American,Male,2020-02-28 14:23:00,1.0,0.07,52.757,0.018954830638588244
10571,11109,53982,2,1423 3 AV,WILLIAM,M,2141,22652,Black or African American,Male,2020-02-28 14:21:00,1.0,0.07,52.757,0.018954830638588244
10572,11110,54253,2,802 NW 50 ST,NORA,B,2140,22721,White,Male,2020-03-08 20:24:00,1.0,0.68,512.499,0.0019512233194601354
10573,11111,54574,1,802 NW 50 ST,NORA,B,2458,22721,White,Male,2020-03-08 20:24:00,1.0,0.68,512.499,0.0019512233194601354
10574,11112,54892,1,802 NW 50 ST,NORA,B,2457,22721,White,Male,2020-03-08 20:03:00,1.0,0.68,512.499,0.0019512233194601354
10575,11115,54889,1,999 NW LEARY WY,NORA,B,1665,23007,Black or African American,Male,2020-04-11 15:59:00,1.0,0.07,52.757,0.018954830638588244
10576,11116,54890,1,999 NW LEARY WY,NORA,B,1611,23007,Black or African American,Male,2020-04-11 15:59:00,1.0,0.07,52.757,0.018954830638588244
10577,11117,54934,1,NE 70 ST / SAND POINT WY NE,NORA,U,1047,23032,White,Female,2020-04-14 16:20:00,1.0,0.68,512.499,0.0019512233194601354
10578,11118,54935,1,NE 70 ST / SAND POINT WY NE,NORA,U,5237,13932,White,Female,2020-04-14 16:00:00,1.0,0.68,512.499,0.0019512233194601354
10579,11119,53681,2,120 REPUBLICAN ST,WILLIAM,Q,2471,15751,White,Male,2020-02-20 09:20:00,1.0,0.68,512.499,0.0019512233194601354
10580,11120,53680,2,120 REPUBLICAN ST,WILLIAM,Q,1758,15751,White,Male,2020-02-20 09:18:00,1.0,0.68,512.499,0.0019512233194601354
10581,11121,53678,2,120 REPUBLICAN ST,WILLIAM,Q,2182,15751,White,Male,2020-02-20 09:16:00,1.0,0.68,512.499,0.0019512233194601354
10582,11122,54771,1,120 REPUBLICAN ST,WILLIAM,Q,2400,15751,White,Male,2020-02-20 09:16:00,1.0,0.68,512.499,0.0019512233194601354
10585,11125,54938,1,937 N 96 ST,NORA,N,2300,23033,White,Male,2020-04-14 17:30:00,1.0,0.68,512.499,0.0019512233194601354
10587,11128,54918,1,700 YESLER WY,EDWARD,G,2172,12833,Black or African American,Male,2020-04-13 19:00:00,1.0,0.07,52.757,0.018954830638588244
10588,11129,54919,1,700 BLOCK YESLER WY,EDWARD,G,2097,12833,Black or African American,Male,2020-04-13 19:00:00,1.0,0.07,52.757,0.018954830638588244
10589,11135,55078,1,800 ALOHA ST,WILLIAM,D,5467,19745,Black or African American,Male,2020-04-21 20:15:00,1.0,0.07,52.757,0.018954830638588244
10590,11136,53895,1,1631 4 AV W,WILLIAM,Q,5310,22618,White,Male,2020-02-25 22:56:00,1.0,0.68,512.499,0.0019512233194601354
10591,11137,53859,1,1631 4 AV W,WILLIAM,Q,5114,22618,White,Male,2020-02-25 23:15:00,1.0,0.68,512.499,0.0019512233194601354
10592,11138,53855,1,1631 4 AV W,WILLIAM,Q,2099,22618,White,Male,2020-02-25 23:15:00,1.0,0.68,512.499,0.0019512233194601354
10593,11139,54898,1,909 4 AV,WILLIAM,K,5462,3646,Black or African American,Male,2020-04-13 23:56:00,1.0,0.07,52.757,0.018954830638588244
10594,11140,54816,1,1000 PIKE ST,EDWARD,E,1203,22972,American Indian/Alaska Native,Male,2020-04-06 16:12:00,1.0,0.006,4.522,0.22114108801415303
10595,11141,54813,1,1000 PIKE ST,EDWARD,E,1762,22972,American Indian/Alaska Native,Male,2020-04-06 16:45:00,1.0,0.006,4.522,0.22114108801415303
10596,11142,55133,1,4736 35 AV S,SAM,R,1773,23102,White,Female,2020-04-24 13:30:00,1.0,0.68,512.499,0.0019512233194601354
10597,11143,55230,3,4108 37 AV S,SAM,R,1231,1686,Black or African American,Male,2020-03-29 14:11:00,1.0,0.07,52.757,0.018954830638588244
10598,11144,55227,1,4108 37 AV S,SAM,R,5156,1686,Black or African American,Male,2020-04-29 14:11:00,1.0,0.07,52.757,0.018954830638588244
10599,11148,54880,1,1600 E OLIVE ST,EDWARD,C,1887,17618,Black or African American,Male,2020-04-10 12:02:00,1.0,0.07,52.757,0.018954830638588244
10600,11149,54879,1,1600 E OLIVE ST,EDWARD,C,2097,17618,Black or African American,Male,2020-04-10 12:10:00,1.0,0.07,52.757,0.018954830638588244
